StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q3,P_MD_A,P_MD_B,P_MD_C,P_MD_D,P_MD_A_2C,P_MD_B_2C,P_MD_C_2C,P_MD_D_2C,Pharma_OE,T_MD_A,T_MD_B,T_MD_C,T_MD_D,T_MD_A_2C,T_MD_B_2C,T_MD_C_2C,T_MD_D_2C,Training_OE,Q66,PROLIFIC_PID,pay,time,STUDY_ID,SESSION_ID,threshold,comparative,prob,vignette,condition,propstab2,propstab3,propstab4,propstab5,propstab1,propstab6
5/24/22 12:10,5/24/22 12:13,IP Address,*******,100,187,TRUE,5/24/22 12:13,R_TvEnICTpGynFrd7,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5b5b455d8fb47700015830b7,Yes,Yes,No,No,,,,,It seems that type 2 medications do not work as well on severe headaches as type 1. Both active ingredients seem to work as type 1 and should be stocked ,,,,,,,,,,,5b5b455d8fb47700015830b7,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d1f967f9204e7b9217698,50,Yes,98,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 12:12,5/24/22 12:15,IP Address,*******,100,154,TRUE,5/24/22 12:15,R_yUU7Az6TL3gluIF,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,611eb5db46ee495d60b16aae,Yes,Yes,No,No,,,,,"Both types of Reptol are effective at reducing headaches, with one being slightly more effective than the other. Neither type of Psylo is effective in treating headaches.",,,,,,,,,,,611eb5db46ee495d60b16aae,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d200c90afbdf507436c11,50,Yes,85,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 12:07,5/24/22 12:15,IP Address,*******,100,445,TRUE,5/24/22 12:15,R_1mVP6WNNmHa6YcO,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6153feff56031fc0b414028b,Yes,Yes,No,No,,,,,The efficacy varies considerably. The variation can be extreme. The ingredients are VERY impactful.,,,,,,,,,,,6153feff56031fc0b414028b,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d1ee3f99a42554bae70ab,50,Yes,98,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 12:14,5/24/22 12:16,IP Address,*******,100,122,TRUE,5/24/22 12:16,R_3p5dfGz7j9hgOQa,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c67338e7d17f800013f6176,,,,,,,,,,Yes,No,No,No,,,,,It seems as if Type-1 training types have a greater chance to produce results above the sub-80 threshold.,,5c67338e7d17f800013f6176,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d207b2694ae1b40d2f031,80,No,98,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 12:13,5/24/22 12:17,IP Address,*******,100,232,TRUE,5/24/22 12:17,R_p6ii2QKnHzNks37,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c9d05fd85b0830012e016f3,,,,,,,,,,Yes,No,No,No,,,,,Only one of the training programs presented today met the criteria of having a minimum of 80% of the participants go on to become successful employees (and that was the program that I chose).  I did not consider the other factors due to the low percentage of employees that go on to become sucessful.,,5c9d05fd85b0830012e016f3,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d2045a16e825130ac0d30,80,No,98,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 12:13,5/24/22 12:17,IP Address,*******,100,239,TRUE,5/24/22 12:17,R_zePMTQF7iH66OJ3,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,62162ab583fc823e78c025e2,Yes,Yes,No,No,,,,,It seems Psylo so far does not have the efficacy threshold my manager told me to follow. I thought I saw Reptol with food and without in 2 of the 4 scenarios. I didn't understand that ambiguity.,,,,,,,,,,,62162ab583fc823e78c025e2,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d204b8301c2d0d8ecc590,50,Yes,85,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 12:16,5/24/22 12:17,IP Address,*******,100,98,TRUE,5/24/22 12:17,R_3sdBDymGgQESKgq,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f6c7fd05c4f380266f5b78a,,,,,,,,,,Yes,Yes,No,No,,,,,"The efficacy varies wildly, and falls on two extremes of the spectrum. Either more than 70% of the participants in the training program go on to become successful employees or else a single-digit percentage amount do.",,5f6c7fd05c4f380266f5b78a,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d20d9e3837fbcded69423,50,Yes,98,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 12:12,5/24/22 12:18,IP Address,*******,100,351,TRUE,5/24/22 12:18,R_28YYGwsUDnN0wZT,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e14ffee6f6c63b33cf77eb3,,,,,,,,,,Yes,No,No,No,,,,,It seems that the different types can either find similar findings or different ones.. Type 2 seems more similar than type 1,,5e14ffee6f6c63b33cf77eb3,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d2009751c1d04bceec806,80,No,98,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 12:14,5/24/22 12:18,IP Address,*******,100,236,TRUE,5/24/22 12:18,R_2B3XYruEd9pVHVA,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,58a202ac66e4640001c52bfd,,,,,,,,,,Yes,No,No,No,,,,,There is one clear winner with great results.  The others are mainly very poor with one being mediocre.  There is a big difference between the best and the worse programs.,,58a202ac66e4640001c52bfd,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d2036ada29b6e31ea9931,80,No,98,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 12:16,5/24/22 12:18,IP Address,*******,100,109,TRUE,5/24/22 12:18,R_1NsFPi3rjE07DbD,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,59cf062758b71700019882d4,Yes,Yes,No,No,Yes,No,No,No,Reptol must be taken with food and seems to be more effective.,,,,,,,,,,,59cf062758b71700019882d4,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d20a195f144b2af5f9e65,80,No,98,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 12:10,5/24/22 12:18,IP Address,*******,100,468,TRUE,5/24/22 12:18,R_1Su838Gm2YdPTa1,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f8bb3a1eb9d442f36abe7d9,Yes,No,No,No,,,,,"Why I have learned is that some active ingredients are more effective than others consistently. There is more of a need to stock medications that contain certain active ingredients. The difference in percentage of people positively affected by the medications can be quite different. For example, 85% versus only 1%.",,,,,,,,,,"Nothing was difficult or frustrating about the survey, thank you.",5f8bb3a1eb9d442f36abe7d9,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d1f9a83df9d72996b7284,80,No,85,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 12:14,5/24/22 12:19,IP Address,*******,100,291,TRUE,5/24/22 12:19,R_1r8mFadMa6SjTcN,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6108659f1801a78211976712,Yes,No,No,No,,,,,I’ve learned that most people with headaches can be treated depending on what active ingredients such as reptol or Psylo can be treated. ,,,,,,,,,,No,6108659f1801a78211976712,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d2053823a9badca2c127b,80,No,85,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 12:15,5/24/22 12:20,IP Address,*******,100,305,TRUE,5/24/22 12:20,R_1QJw2Wenq6DDJ9I,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5d498ea0faa15b001acd4a5d,,,,,,,,,,Yes,Yes,No,No,,,,,"In both types of trainings,1 and 2 the higher rates of success were well over 50%,which is what my manager recommended I go with . The other two at 1%  appear to be failures in getting any participants to go on to successful careers.",Not at all,5d498ea0faa15b001acd4a5d,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d208d781f39bf96fb4cbd,50,Yes,98,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 12:17,5/24/22 12:20,IP Address,*******,100,166,TRUE,5/24/22 12:20,R_1pDv5pCtHDZaamG,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5dd61a909ca8a35c14d8d610,,,,,,,,,,Yes,Yes,No,No,,,,,Programs that take place on weekends work. Some programs are almost useless. ,,5dd61a909ca8a35c14d8d610,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d214ceabe5a33edeb9463,50,Yes,85,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
5/24/22 12:16,5/24/22 12:20,IP Address,*******,100,277,TRUE,5/24/22 12:20,R_C9VRLEAsMxISlOx,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ddab4c559b1b0a089f10680,,,,,,,,,,Yes,Yes,No,No,,,,,"There seems to be an equal success/failure rate for Type-1 and Type-2.  It is best to look at the success rate of each program, regardless of whether Type-1 or Type-2 is used.","I was confused about the difference is Training A, B, C, and D besides the fact that two of them used Type-1 and two of them used Type-2.",5ddab4c559b1b0a089f10680,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d20ec80619f5ca3b1bcc0,50,Yes,85,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 12:16,5/24/22 12:21,IP Address,*******,100,278,TRUE,5/24/22 12:21,R_p9usQGBmVA7qzU5,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5bfd83b1a6d6a0000158ecd5,Yes,Yes,No,No,,,,,There is a direct correlation between the type Reptol and Psylo that reduce headache pain and symptoms in patients that have taken this. This direct correclation can also suggest that the medication was taken as directed to aleviate these symptoms. ,,,,,,,,,,"all good, thank you",5bfd83b1a6d6a0000158ecd5,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d2100f409005053a54676,50,Yes,98,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 12:13,5/24/22 12:21,IP Address,*******,100,444,TRUE,5/24/22 12:21,R_1N8oF26EAVKnbNO,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60e269b58d238fbba93aed38,Yes,Yes,No,No,,,,,"I think it is one of the most striking things I have seen, given that it can be found with the improvement of things in medicines for humans.",,,,,,,,,,good study,60e269b58d238fbba93aed38,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d205935e4f7737b844b85,50,Yes,85,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 12:18,5/24/22 12:21,IP Address,*******,100,183,TRUE,5/24/22 12:21,R_2TsBuy2WxArrcym,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c06b3f64a2b7b0001c3c185,,,,,,,,,,Yes,No,No,No,,,,,There is no difference between Type-1 and Type-2 when it comes to the % of people who go on to become successful employees. ,N/A,5c06b3f64a2b7b0001c3c185,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d2171673861343869784c,80,No,85,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 12:19,5/24/22 12:21,IP Address,*******,100,154,TRUE,5/24/22 12:21,R_4JvrcKwIU43E209,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5bc5552a23ecbb00012d6cb5,Yes,No,No,No,,,,,Reptol seems to be more effective in reducing headache symptoms.  It doesn't seem to make a difference if the medication must be taken with or without food.,,,,,,,,,,no,5bc5552a23ecbb00012d6cb5,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d219a7d1283bed40522b1,80,No,98,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 12:19,5/24/22 12:21,IP Address,*******,100,176,TRUE,5/24/22 12:21,R_3Lebr0JNFDG8U4r,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60dfdb8bbef17b6739d12215,Yes,Yes,No,No,,,,,I have learned that depending on which kind and whether or not it requires to be taken with food can effect how efficient the medicine is at treating headaches.,,,,,,,,,,,60dfdb8bbef17b6739d12215,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d21935c99fdeab97702e4,50,Yes,98,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
